asv,best_cosine,n_old_genomes,genome_top1,taxon_top1,genus_top1,genome_top5,taxon_top5,genus_top5,genome_top20,taxon_top20,genus_top20,genome_top50,taxon_top50,genus_top50,genome_top100,taxon_top100,genus_top100
ddd4b60fc546f62f90bcf9ae38f1a723,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
d60b398e30dc4e3177e2b814c81ee53a,0.999,5,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9b8c56ae8c1dad880d0a61a56b70076d,0.9966,23,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True
4eb5a964054cfd611f6281b13f89c0d3,0.999,6,True,True,,True,True,,True,True,,True,True,,True,True,
23504ce886d58d2a61607ff263c8d494,0.9932,12,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False
14f013032d3d55ac24bde620c2d8f945,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
89078346e4907efe681d45f299ac15a4,0.9976,1,False,False,,True,True,,True,True,,True,True,,True,True,
9a842084688427ba067307eb8662eecd,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
34f74c82bbd5954315b8ed382098d1c8,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
6f7d070bd4cfaa09a69bba0e1d046a44,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
a5e4214d6e45488b57daf5cc70b89f40,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
c7710bd03585ff9fb13a73ad718dd629,0.9961,1,True,True,,True,True,,True,True,,True,True,,True,True,
4494286141014de25140c094cc5626ec,0.999,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e3b6d7ad6ee740d0b7d343c2c2ce53a0,0.9995,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
25077ffdd305e287a33697d70d484327,0.9912,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
dac9df4edca47d4aefa5e8b6eb75543a,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
02304f5597c8b1982e18acf4d3756043,0.9927,9,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True
9c7db0d5022a938bf5ea950826d34437,0.9956,8,False,True,,True,True,,True,True,,True,True,,True,True,
accdbd296b05fdc99bac47d0e4349aa9,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
52be19846e0f0c7f419cde01b6e10585,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3d69ca950aaaf9f351e4139369d78236,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
dc6c7b33d252a7891fd83a442747c837,0.9961,9,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
599d7cf9f263b0f86ad741ce6f9f7619,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
d3abbc3a1ab2ef83f8acf34b86409689,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
e8895eca419d323d988e5bdcf681d140,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
3e3764ae6674e989f040377aa61069b5,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
522ab1474c600e24c4f7e20404fa648c,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
dfb17fab2e208979590db3600ba675d7,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
1ed95763454163d1938e3d2d3c082d23,0.998,8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
ed2d2e8b1f87bc9682f5032af247e55d,0.9834,6,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
a8a9d607d1fd5c585c10030c8d307947,0.9941,1,False,False,,True,True,,True,True,,True,True,,True,True,
b4ba6792b3fa30ceb7375dc41eb1d65c,0.999,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
a8a559b16166ead544ccc5288860baca,0.9888,17,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
840e058fa20744d5348c023c25e7d232,0.9985,1,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True
3890b069eb54ede0917072f32a071c12,0.9985,2,False,True,,True,True,,True,True,,True,True,,True,True,
14ce80de12b0526121a4d0f4058099d1,0.9966,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
78a0364df0e0d26085d92c0946f18d33,0.9976,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2abe61a0cef4e3df8717de8e17bd2f88,0.9946,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
fbc7e405b4d16da23a87995ad9f0c945,0.9937,23,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
349da55900cd296d52fd154bfb27343b,0.9902,17,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cefe4ae946de41fe87fc0040bdea335e,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
d4bbada602eb08d4609fe2fca3160d40,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
1f09f246b167ceaa862b68be6e9f3442,0.9941,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
c259cda388580d886e6cbb43a1272e68,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
adf5bb1e5c1f167d69175bf8a8e04fb3,0.9971,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
26bcb031ea5e9e32c511c17dd4ce8c44,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
cea48cb9e85cce1a4c9d90bff8f6ded5,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
3d002319a68cb81e39764750ce844423,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
c4867d600b0a9097a72003891fa4b874,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
55d6f196845f6c46a8c04acebb14b7b9,0.9985,2,False,True,,True,True,,True,True,,True,True,,True,True,
2c2a5e52f212bdc4fe6cfe32717f2a01,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
77da7e24d4e417e8a4fd692db80d26e1,0.9946,6,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
8dd05d46c0b97113078aba2427454051,0.9976,1,False,False,,False,True,,True,True,,True,True,,True,True,
0c383d815fd10fc34608bc3c3415bd28,1.0,4,True,True,,True,True,,True,True,,True,True,,True,True,
08dcb60f335137ed59ea5006a3ca7d20,0.9971,6,False,True,,True,True,,True,True,,True,True,,True,True,
f20eb21e67f757812108449fe407b3c0,0.9966,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6c69b67bc429532ce3461ea6f3dc7c82,0.9956,16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0b54d74d2257842cdb59920d0557c940,0.9956,2,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
edb2c105974cb9358cbb2a34fb4b93d8,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
80017052479e0a7748dc385488c63536,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
43304902c7de62a1f0749eba6553c3cd,0.9971,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
c24ddb60bb99f2f3faf3f86c7141b3dc,0.9897,10,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False
3c2d4903b3df0132b4a1d9a9b20ea45d,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
78d38ebcda61982cfb9d7fccb6a94cf2,0.9966,13,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
7095c313e9e1c5136c8dfaf1ccf4e5d5,0.9917,5,False,True,,False,True,,False,True,,True,True,,True,True,
d4b8f75d0e42420455e41ded33426aae,0.9956,1,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
5e05ab394eb8af522fe62a10d8c28445,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
513be4a37b7f822529b6bc15793afd03,0.999,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
bab56c548143c05f1bd021822bf7aa19,0.9985,1,False,False,,False,False,,False,False,,False,False,,False,False,
36174f3312e421ca66a80a5ec1813a92,0.9946,7,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True
fd570e30645c57d049c83863880fd312,1.0,3,True,True,,True,True,,True,True,,True,True,,True,True,
5eea14d9885768eafe3cd046a6e975a7,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d2fd495f50fd9ee1bb779066a74086d7,1.0,0,False,False,,False,False,,False,False,,False,False,,False,False,
b488a23a21137febe962e32b948e87a9,0.9902,6,False,False,,True,True,,True,True,,True,True,,True,True,
172049e46605909f99651e4d0efb8578,1.0,6,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
714fee5937db0a72ffa76f655649cd60,0.9961,11,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1f003e944f4c451188139f78a4dbead3,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
7598baa4df34dca336e545f5477e2bdd,0.9976,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
373d9c7b19e02b42024ac7d4b55dd1a8,0.9976,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
4d4be4592350230ffffb8321fc1688fa,1.0,3,True,True,,True,True,,True,True,,True,True,,True,True,
a07f3b457d225ac97e915f62126f9051,0.9966,11,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
f036998f7c6ae9f7b01b50adfca811a3,0.9966,13,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True
94826025b9642351b6818715fb42c3a5,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
88a9a64b37ae0a1b25e1f700e445ab77,0.9956,8,True,True,,True,True,,True,True,,True,True,,True,True,
4f4dc6bfd6d1b43335fe96fd6eb3e297,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cd2e5cd5a48d09ea23594e5f99ad27ae,0.9951,9,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
b7e9487c90de08851f8c120abc9ac7f8,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
8eb15ec6f1ac1ddc6a0ded81065b9e3d,0.9961,1,False,False,,True,True,,True,True,,True,True,,True,True,
7c1cbe86390c16afdf54fac5ab2ba556,0.9961,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
717060b0d8c767aa2b031af9d99619dc,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b0c56ead300fe6c57f4fc02a1a2f03bd,0.999,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8adc12dac7b8b4b0e4408ebdf6aab780,0.9985,10,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
4a861d22b54efb0cebe9bfc1f9e23cc0,0.9922,6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
8027ffc215349056379fe132f318a66a,0.9985,1,False,False,,False,False,,False,True,,False,True,,True,True,
b659fcf2b17787c3e45bedfc42a89936,0.9976,3,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
881da22458f61f28835d910bf930238d,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
5991e2c541e0896df6ced29abbf2edf2,0.9961,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16d7e7a57ee5a4d1019a0343f5008fd3,0.9917,5,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True
3e0420c192ee113f95af0dafffa3c3d7,0.9902,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
f23be2076b7f3e2088503d4841c51f06,0.998,1,False,False,,True,True,,True,True,,True,True,,True,True,
fe53e16940fd4ac540adc0d7c5d73841,1.0,4,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
44e8289188f3e0139151462805c84f90,0.9976,18,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True
7a7f26619f42855a102fab4f1d7b8753,0.9966,22,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
43a52ec4605b37f3671b33e61ff6fedd,0.9976,8,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
106b9b90b16f77c680832d100dc4e515,0.9941,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
66d1691a5a4a3c86712b725c3dec36de,0.998,5,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True
86ce8e836244a989d26315bf84d75d99,0.9976,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5c47bc05a863e9774f4c18b376dcea96,0.9946,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
b6659ef305819aabacf82fa333d503b6,0.9937,14,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
50420826a4434507209193c117f54130,0.9995,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
bc7d170b9edc9c345a358fc773c260e7,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
2b21fc8c9a472bcf2441c9c063baaf0a,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
cb21ad21e6f1b6e4e388eec09350d8dc,0.9893,13,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True
40862b63dd0defe1fb1cbc9991f5f089,1.0,8,False,False,,True,True,,True,True,,True,True,,True,True,
6a4bca8a699c143a04caf781f0c1763c,0.9976,5,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True
64726048843aad3c93d620cd9e0479ad,0.9961,0,False,False,,False,False,,False,False,,False,False,,False,False,
b4047348b90c6f16b7fba7f7330bf87e,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b2fb53987643b4f865fb0a5912ee1071,0.9829,0,False,False,,False,False,,False,False,,False,False,,False,False,
28e3c3f751b7e166668665449ef80ec9,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
76612bcedbaf761367a3d047ebafd7b6,0.9961,24,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True
d232fae99923ef2ca92f6afbc004f379,0.9956,6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
b9ca0e9ca6ba197607c2653e75d15261,0.9976,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a42640f848385634aa76ce36a39e3707,0.9971,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ce2061796f0dee9838e806cd86488535,1.0,23,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
84983b37bd3b85c6b96d3a4ea0ff2bbd,1.0,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
79f4b4c69c43f9fc726deee40b36d3f3,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
94c501c5d59dddbd80effa77dbceebe0,0.9951,4,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
609d275502076a9f8c77313c88d5cabd,0.9956,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
a681fb02342fb54c83839d35541047fd,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
eb39035aa8ec3916e81ca8fc6b2cbc00,0.9956,5,False,False,,False,False,,False,False,,True,True,,True,True,
9fb275ed81ecc69dd2c2cf775d20f252,0.9971,3,True,True,,True,True,,True,True,,True,True,,True,True,
f30d2084ebd9ba46d4b05f86cf1dfa7b,0.9941,17,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
2d7ac92616f87949dfaf73e74e7d61ef,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
dfba8e8bfc169f25150d154a466d4477,0.999,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d0282de15fd06b64876273663703c3b5,0.998,1,False,False,,False,False,,False,True,,True,True,,True,True,
4f3686ad1491f35d467e4d518b1a239a,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
05f1e3ae2775e34620e57edf62271d6d,0.9971,6,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
e0ef60d7b52825a7bb99db1975db2d1b,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6868203f42c3571c5d284d6fd8077b84,0.9907,9,True,True,,True,True,,True,True,,True,True,,True,True,
4d36e0d0050d301d2a3d040d04521b20,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
20ec21b915216e00b9af8785dba05efd,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
a04e3b7eb9893592465490aaa571b8ca,0.9966,24,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True
bcfda59a5b9e3036c018e4bbde623d42,0.9966,12,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
731b491457472e36422564468f57fa8c,1.0,19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d21206f5365da44b1152796d3281ae34,0.9951,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
17dea85edcc6610a7d772d73ea780461,0.9966,12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0e4fb8a4429348304afe0d042e3cb39a,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
46955cdee4a523b064ae2ab0d337deb8,0.9995,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
527d5108a6ce397729d5a554b1bf5e44,0.9966,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7adc00fdff504740098679e91cb6844d,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
a9135a4ec3c5575c45a925bfaa528201,0.9941,4,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
ac3f05517b1b612528747e13dde51f63,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e9e94fc2ed8a07e91e51f4bac68316c2,0.9995,3,True,True,,True,True,,True,True,,True,True,,True,True,
668b888b470fb300314dd012a056e5ea,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cefc5e0aafd4478065e1ffd5c5ad5f28,0.9951,5,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e1dfc1945a6b78a701192ebd002e974c,0.9966,3,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
5f7d4fc1f30b840105cf8b66bcd02277,0.999,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
e598afcbd515415253ea79ca19ae57d7,0.9961,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0cfcb3be22238be1393c01bbede5d1d9,0.9897,34,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True
94c987167d228d5d7c91fde448e1cb6f,0.9985,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
c8db0a5ed83ab440ce7a40a38a4031a8,0.9971,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
45b5884ac84de2968672cad3b58c081a,0.9883,4,False,False,,True,True,,True,True,,True,True,,True,True,
3ebc45cb057728ffa06e667125c116fd,0.9985,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20823322077cf511c8eff4f0840466fd,1.0,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
